Id;Tweets
2006;@tothepc  hehe biggest check ever till now... 
2007;@AJCesarrr tweet that shit never trashy always classy 
2008;"Super busy summer social schedule   Loving it.  And excited for Patrick to arrive tomorrow, even though I'll be working ;("
2009;"Singing &quot;Poker Face&quot;  &quot;I won't tell you that I love you, kiss or hug you...&quot;"
2010;@leeyian just wait and see 
2011;@manafu Party? ... where / when / who? 
2012;@TheAdamLambert You will be out next American Idol!!! I vote for you every week!!! Your just AMAZING!!! 
2013;"The warm rain is awesome! The light &amp; sound show was good too. Not anything major though like I like it. Enjoy your night &amp; Tweetdreams! "
2014;I love waking up at 4:00 in the morning  for work  excited for tomorrow though!!!!
2015;@chrismcelligott That's good to hear! Sleep = good  What do you do for work?
2016;@Shotshog 1 more sleep but crap weather, means this HOG weekend could be attended in 4 wheels instead of on 2  http://twitpic.com/552cv
2017;is done with the book 'Honolulu' by Alan Brennert and is now starting to read 'Love is a Mix Tape' by Rob Sheffield 
2018;Done with my grammar test. I don't think I utterly failed it... but I don't think I did very well, either 
2019;@andycastro Congratulations on getting published in your first magazine!!!  You're awesome!!!
2020;@DavidArchie Yow! David! Your performance was...wow.  I'm looking forward to your concert this saturday! (Too bad I can't come. x_x)
2021;@KristiBice  Yep it really is!! 
2022;"@trekqueen omg w00t???? You haven't seen the new movie ;) j/k Neither have we  Its so good to have you around"
2023;@EvilGayTwin Awesome! Make sure you 'bang a gong' and 'walk like an egyptian' to make it a true 80s weekend. 
2024;@SirEdwardCullen I love you. Yay for Houston tomorrow!! 
2025;Just about to book next Friday off for the Cambridge beer festival 
2026;@awesomeful Xanax is my lifesaver, tbh.  But don't abuse it.
2027;@miss_samm chau, me saludas a @gndx 
2028;@DWsEventualWife Of course girl,DDGs/DSPs gotta stick together!  Our man doesn't like when we fight...unless it involves pillows/jello/mud
2029;Work @9 tommorrow.  I'm supposed to be sleeping now. Can't..
2030;@DavidArchie DAVID !! u really have a gifted voice . btw, I was so happy when I saw u at EAT BULAGA a while ago 
2031;@DavidBlue It was BRILLIANT tonight.   #lost
2032;@tionnedra yuuup,featuring @KeshiaChante 
2033;OMFG Lost makes me think now. 2010 is next season of lost  FAWKKK. Gonna take awhile.
2034;@blasia I will be going there Sunday... 
2035;@Cinnny omgosh!! David's in the trending topics now!!! 
2036;@uscweetie less than 48 hours 
2037;@KrystalNichole  u had to make me sad before i went to sleep
2038;@Enamoredsoul It's always exciting and comforting at the same time to meet a kindred spirit.  Namaste.
2039;Ah! the weather was shitty today and now there are more storms soon to roll into the Mid-Ohio valley. 
2040;@hadenmaiden Actually I'd just dumped myself on the floor 
2041;wondering what the EFF is happening to time? sloooooooooooow dooooooooown! 
2042;@froggie775 We must be bad influences on him. 
2043;Just saw #StarTrek on #IMAX....WOW!! I cannot wait to see it again !! AMAZING!! Gene Roddenbery would be proud 
2044;@U2TourFan  im going to see U2 july 21 in Amsterdam! 
2045;@andreadelrayo you belong with me(8) aw amo esa cancion 
2046;Tix now in my hands for Star Trek on next Wed, but it is still so far away... 
2047;@nodabear89 @Cmacbrohn87 awww is he okay?  nd we know were special lol we come in pairs too just like a nut sack lmao
2048;@dudechill he's amazing 
2049;going to bed now! i havent read in a while. i better start again its a good time 
2050;@langfordperry omg i love lost aswell ! you probs get a million people saying that ey?  xx
2051;off to my 5-7pm tutorial..argh 
2052;shit i want them wayfarers so damn badly. 
2053;@icango please send more info to HilLesha@gmail.com - thanks! 
2054;I am in bed and just wanted to say goodnite everyone and god bless!  Sweet Dreams  
2055;wakey time  sooo tired as usual
2056;bedtime... tomorrow shall be fun! class in the morning then its off for some fun with the girls and some gentlemen 
2057;@kategrantham pshhh white fat can be pretty too actually.  
2058;naplan sucks, glad its over 
2059;@youriastar you may use '@' icon to reply  and all your followers can read... maybe.
2060;@KissMeKate77 any questions? 
2061;@Astro_Mike  ATLANTISMIKE CAN U C ME?   SWEDEN IS WaVING to you!    Godspeed!!!
2062;Eating a bowl of Fruit Loops cereal before bedtime! 
2063;"@carbongirl Did you know that &quot;snark&quot; is Swedish for &quot;Snoore&quot;? "
2064;Aint life a bitch  been through so muchfor saturday and now everything has turned down for me :'(
2065;dad took max for a walk 
2066;@GlitzyGloss That is the perfect mindframe lol ya hehe twitter will always be here. It will be fun if we get those live cam feeds 
2067;Cannot wait!! Paris in 16 days!!  
2068;@AlgarveanDaze I joined but have no idea what a twibe is 
2069;Why did I open the windows? 10 minutes later, HELL walked in ... 
2070;@dividedsequence @katienaas Hayyyyy those messages look familiar...hahahaha 
2071;getting ready to go watch 'Chicago'. 
2072;@ILFRoD dont even know how this works 
2073;going to bed after a great night.. ftsk was amazing 
2074;@AL_Laframboise Of course like always from I was 5 years old  http://twitpic.com/552cc
2075;watching Half Baked 
2076;@ChiiBee IT WAS TOO RIDICULOUS. In a good way 
2077;@jonsoklahomagrl how was your birthday? Did u do anything fun? Sucks that jon hasn't been on..I was hoping he would dm u 
2078;is leaving for Texas. 
2079;@reesee81  Keri's twitter is @misskeribaby . I'm just a fan like you! 
2080;@designdyke Cool - no worries now if you could just #PistolWink me back, I'd be grateful.  hehe
2081;@JensenDean1313 hahahahahahaha give him a buzz 
2082;@wasabhi That would make an awesome blog post! 
2083;Yay!!! I am finally on Twitter now! Just signed up! 
2084;@jradc You know how kitties can be all jealous if someone gets more than another. LOL  Give some love for the other one too. *purring*
2085;My boyfriend is lame and won't play dirty games with me 
2086;@hanaefaith: its not the same as sorabal! 
2087;up with hubby until what ever time .....one more week until my vacation florida here we come!!!!! 
2088;@AccessibleTwitr You'd be more than welcome to do so. 
2089;@sweepmeup yup, i liked that place. i got my eyebrows done there today and they said it was the last day ever. 
2090;@KingTee1 @icandysensation @yuehef @TheFeatureMag Thanks yall i aim to plz 
2091;@tldavidson That's one of my fave clips! 
2092;Thinking about creating a list of things like a bucket list but if I start now completing the list I better make a really long one 
2093;@EMMAKATE76 hi goodmorning sweety i'm doing just fine, yes i'm looking forward to our own cruise with out the guys  xxx
2094;@PotterCullenPev haha! angcute ni David! haha!  yeah...OMG! i'm so bummed out right now. :/ I WANT DANNY!!
2095;@anniykins hey ann!!  u in college ba? how's it been?!
2096;will eat lots of fruits and veggies today!  Commitment is a strooong word. http://plurk.com/p/toyfq
2097;@stephenfisher Silverstripe right? 
2098;Well yea my love ima miss you and ima wait for you  i love you
2099;Where are my granola bars!? Lol.  'Bout to eat some mac n cheese. 
2100;Thinking about the things I should be doing  oops.
2101;"@la_dolly_vita At work  Speedy recovery from high fever flu caught on Sunday. Sick leave at home well spent sleeping &amp; relaxing some more."
2102;Is laying in the bed with katie and jill! 
2103;Divine road-side-stall fruit, amazing fresh apples, mandarins, gripes, cashews and macadamias  next up fresh oysters yuummm!
2104;@thatgirlmay I forced myself to watch 3 or 4, and I have NO interest in seeing more than that 
2105;Really gonna miss honors nights and pizza with good friends 
2106;about ready to go to sleep 
2107;sittin in the dark listening to Disney music cuz ive got nothing better to do 
2108;VERY happy with the Idol results!  This is going to be a kick ass finale 
2109;Good Morin' to you all... !!   a nice sunny day today    Xxx
2110;@rlenzi Thanks for the shoutout! 
2111;morning, happy birthday mammie! I love you  xoxo
2112;Waiting For Sunday To Come 
2113;@jeremylucido I'll be there too. 
2114;@puggylicious  aww bless...yr dog is so cute 
2115;G'day to everyone 
2116;@Musojourno OMG i am about one thousand jealouses!!! that is my ALL TIME FAVOURITE 
2117;OK for real I am going to sleep. I am so discombobulated being out of my normal habitat. I miss my bed invading snoring little girls. 
2118;@alexwilliams12 ... I hope tomorrow is better for you. 
2119;Talking to my mentor! I miss em alot 
2120;@theysayjump Yeah, I'm really not looking forward to the year wait  Love the way they ended it though, amazing.
2121;Just finished the Lost Finale. Wasn't as many cliffhangers as I thought. No Desmond sightings. 
2122;Still up crazy tired but won't be going to sleep for at least 4 hours lol forget your alarm I'll tell u when the suns coming up 
2123;at home. the roommate forgot to leave the door key for me so i have to wait in the living room 
2124;Ahh, I need sushitei. 
2125;@jaredmfrye im watchin charmed... and did not make it to the studio today 
2126;@nikkisunshinee  he is not. @nckwtrs is umm..just ..well...um.... 
2127;hmm so uh im twitteh i guess im kinda sleepy.......neh sleeps 4 living people.................dont judje meh 
2128;I don't want to graduate 
2129;@Livvy_Sivvy Really that's too bad because i'm allergic to maths!  Need to go do mathletics though! 
2130;down on life. sweet. ugh. 
2131;Alvin Community College to finish my basics. Its like a high school reunion evry day @lovemedeux. Its horrible 
2132;"I read somewhere that Google dropped the &quot;sender&quot; header in emails - They haven't  Outlook still shows From x on behalf of y #fail"
2133;"Just looked in the mirror for the first time in like a day&amp;my face is even more swollen..Ahh  nausea&amp;pain. I should have a great night."
2134;@Vishal1031 but we are sugar and spice and everything nice! 
2135;@theplasticage Trust me, if I could do so I would have downgraded to PS CS4 normal edition while upgrading to CS4 this time. 
2136;I hate mornings 
2137;Feeling sick and nauseated 
2138;@JAGnLA I have one closer but everything in simi closes early 
2139;@JonathanRKnight hey Jon !  are u all ready for the cruise ??  ??  don't forget to call us ! the ones that couldn't make the cruise 
2140; iTunes won't load... Oh well gonna go on twitter some more! Yay, twitter! 
2141;Oh my,,, the tweenies are rapping 
2142;Back at customer. Skipped breakfast, too many loud senior people at hotel 
2143;is missing her boyfriend like crazy 
2144;@LuckyGrim Ashton was within 5 miles of me and I didn't check my twitter so I missed him... This is so not my week 
2145;somebody!!! rub my back till i fall asleep  plzz
2146;Has just woke up  and my first lesson isn't till 11:15 so much for a lie in
2147;@missmocha91 *BIGBIGBIGHUG* I shall give you one in person tmrw!  Missed you today. Wait is world history morning or afternoon?
2148;"On my way to work...  listenin to drake &quot;so far gone&quot; ... Dope mixtape...love it!"
2149;wants the Nikon D5000 So frakin bad! 
2150;need to buy my All Time Low tix ASAP. going with don is it weird that parentals will drop and pick us up? .. 19 yrs old and no license 
2151;Can't sleep...   scaredddd..   someone txt me
2152;@melwasall no... They're just dumb!  They can't help it... Its the Y chromosome!
2153;putting on my comfy sweater rug and passing out. today was perfect except for the loss of my bowl 
2154;"@arpanshah @harbars  Yeah developers just &quot;hate&quot; frameworks (like WSS) and love to work from scratch.They just do not see benefits we do. "
2155;Tired, but can't sleep yet because I still have work to do. 
2156;ribena just doesnt taste as good as i remember 
2157;is enjoying caramel crunch to make herself feel better  http://plurk.com/p/toy0z
