Column1;Column6
0;"First celebrity Swine Flu death -&gt;http://twurl.nl/mglnho     (via the blog of  @JohnCleese )"
0;When did motorbike insurance get so darned expensive???  Only been not riding for a year. 
0;"@RachelHawley http://bit.ly/faT6t  -&gt; Sorry. "
0;Note to self : hangovers are not fun. 
0;@james_a_hart How does one do that?  I can't find any options like that in FF... 
0;@ATMMD Do not use twitter when on the shitter. 
0;@JohnCleese ah my mind boggles me!!!! You tricked me!  your birthday is  October 27....aw you're indeed laughing at me now aren't you?
4;Got my black glasses! 
0;I feel like I missed so much.  Did I miss anything big?
4;I got friggin sweet new sunglasses. They're purple zebra print! 
0;World War Z - Movie on Hold  http://bit.ly/lkBhX
0;@Penguin4life I think I will feel better before the beach.  I HOPE!  I can't find my bathing suit. 
0;@Penguin4life LOL!!! No, it was my family that played.  My dad won. 
0;@fatherdowling Im sooooo angry both brothers didnt make it in, I was so pulling for them too. 
4;just had a few. 
4;"@Alyssa_Milano granted if we lose it is to a worthy team  not like them yankee suckers &gt;: |"
4;@Alyssa_Milano this is a guilt tweet...actually no it isn't i just want to add that you have a lovely day 
0;@MissEileen lol i suck at knowledge of that stuff but i'm great with clocks now XD n yeah Dobbs is a bases loaded blower 
0;Tired......more work tomorow    thats cool though! :-]
0;"My cat was just WAILING at the door. opened it up &amp; he brought me a mouse &amp; was all purrr purrr look what i brought! Ugh. Still alive too "
0;@funswedishchic ughhh fuck american health care 
0;@stopitcomeon omg wtf how do you have radio stations that play music like that  I WISH! Ruby Soho is my favourite Rancid some everrrr!
0;"so hot outside! ughhh dnw summer  spring or fall plz. no summer &gt;:["
0;@NovarroNate  that's the worst 
0;Going to the airport 
0;@boomstickplease  Sad times, sad times indeed. Hope everything is ok.
0;I was sad Big Lots chick wasnt working today 
4;"looking at pictures on the camera with aaron who is still hungry &amp; aimee is with moe good news delano is coming back 4 the summer  "
4;holy crap just got into a car accident...just a minor one though don't worry 
0;That's it.... 
0;Watching Almost Famous... alone. 
0;@knick_evlchrst i'm going to miss your drunk texts when i'm in berlin 
0;my leg.. i think its broken orsmth. yesterday i jumped on some trampoline and then sprain my leg. and that hurts so much  .
0;My knee hurts so bad I can barely walk.  Not sure the weekend was worth that.
4;@ani_trip Yay, you're almost out of the evilness that is Montana  Making good time!
4;@CuppyKait What?! Where???!!!! 
0;@ani_trip I bet he didn't fall asleep till like this morning  sorries.
0;yeah so that insomnia is back-ish  I can't sleep
4;packing  :-|  :-/ :-?
0;packing  :-|  :-/ :-?
0;Oct 9th... but with running zombies   http://bit.ly/JUdfK
0;Things are so fucked up at the garage at work. I hope everything settles down soon 
0;I have been feeling so butterfly-heartful all evening. I hope i get to see her at the game tomorrow  she doesnt know if shes going or not
4;Tim and eric crack me up. So random. 
0;@Tom_AIAC Nope, tried all day, still nothing. 
0;@Tom_AIAC You had the bloody Ghostbusters Firehouse?!? I had a backpack made out of a cardboard box and an old bit of hoover. 
4;@rachaelscumbag you can tag along another day if you want 
4;Just gave my tv away and made someone and her daughter really happy 
4;@AminaMunster did you leave me out on purpose cuz it was directed to me?  ahahahah. i won't clicky clicky. promise.
0;@The_Cameo the storyline between rourke and wood and the job at the store = copious amounts of   
0;@The_Cameo that makes me 10,000 times more jealous. 
4;@cellobroad well here's a free one. 
0;Stormy mood makes for upset stomach. Do not wish to say hello to my dinner a second time. 
0;Microsoft and Sony have replicated and improved on your techonology.  Goodbye Nintendo, you have failed. 
0;I cant sleep 
4;Enjoying the finer things in life 
4;Grad night is amazing! The lines are moving and i told indiana jones I loved him. Now its onto thunder mnt 
4;Today was great, and it ain't over! Wooo! 
0;@estherrrrrrrr: yeah w/e you update every ten seconds and you couldnt respond once to me 
4;just cleaned my closet haha gosh i was bored 
0;I'm so lazy to buy the printer's ink. 
0;@crzydjm Well that wiki link to Splinter was spoileriffic  Guess I'll not need to watch it now.
0;@ArghZombies Kung Fu Zombie (1982) - http://kl.am/imdb - King of the Zombies - http://kl.am/imdb1 - both available on Amazon. No X or Y 
0;That's a negative on the bites @marawitch and @lendmeyoureyes. Drunk wrestling has led to what a neck sprain. No sleep for me last night 
0;@YorkyPuds Zombie Command wishes they could play L4D but is stuck at work  Could have a blast at lunch but no xbox/pc interface 
0;Apologies for the lack of updates for the last few days but I appear to have broken myself  Probably head to the hospital later.
4;@Jarnaldo I'm envious! Have fun in Germany 
0;@greenaero Omg me too. I was unemployed as of 4:30 today 
0;@i_am_girlfriday holy crap, that sucks 
0;@dictums that was hours ago, and I'm sure you're okay now, but YIKES!! *hugs* That has got to suck. 
0;And I really have no intention of going anywhere either. Though I do want someone to come over and hang out with me 
0;-settles for cold water with pink lemonade powder stuff- 
4;@tommcfly http://twitpic.com/6sicb - Hahah, love you guys. Wish I had that view! Come to Canada, we'll make it happen. 
4;http://twitpic.com/5evae - Tendai's Vines... Tattoo of the week 
4;packing more shit. god... and listening to justin timberlake. haha! 
4;The zombie_sex got paid  just like everyone else in America today
0;@adammck - mission aborted  forced myself to leave my laptop. worst idea ever lol.
4;tonight was SUPER fun  but the movies+mini ice scream+ walking=tired
4;#followfriday because he is as sick in the head as I am (and was whining he does not get tagged on fridays) @antonstrout 
4;@mbreitweiser Is it still a surprise if you announce it on Twitter and she reads the tweet?  
4;@Danubus Planning on killing me off already? What did I do to earn the coveting?  
0;iTunes updater is stalling my keyboard enough to really eff up my chapter.  Waiting for it to get done.  
0;For my history 3100th tweet, I announce this as the last day of my on-campus writers retreat - sad panda.  
4;Oh it's raining in Manchester - now there is a surprise. I might start a hitch hikers guide to the Galaxy rain god chart - light drizzle 
0;@neilhimself I hate tea  it's the devils brew...
0;Is it wrong that im in love with the sugar coating on Ibuprofen tablets? Ohhhh, my head 
0;I want Rammstein to hurry up with this album and tour already  and why the hell do CKY only do London? Its sells out in like a week. Fuck.
0;ugg just ate mcdeath. I can feel myself getting fatter. now my stomach is upset. 
0;Going to bed, lets hope this strange worried feeling is gone in the morning 
0;Insomnia is getting the best of me. I need my girlfriend 
0;http://twitpic.com/3jr81 - my face is still swollen 
0;"@Kara_Falco Not unless I want 2 walk 2 4th &amp; Oregon then Broad &amp; Snyder   Its a big stop for the subway &amp; many buses- They should b there."
0;jared leto has a beard now omg so hot 
0;ugh! why isn't last.fm working? i would like to discover some new music nao plz. 
4;@studiolyon congrats on your 3 year mark - that's amazing!!! 
4;@randymatheson I'm a little sad that everyone knows and loves them now. No longer a hidden treasure. 
4;@randymatheson Wish I could go to An Horse. Exams are buggling up my schedule though, of course.  Have fun!
4;@kiddo47 Hopefully to 300 soon!  Thank you!
4;Lots of even numbers - 1070 hearts, 990 Twitter followers. Help me round on my sales - be my 280th!  www.zomb.etsy.com
4;@LilRedCottage Thanks so much! 
0;its monday  sigh
4;@NomDuJour Thanks man! It's on the list 
4;@iCharlotte Aww Charlotte you make me blush 
4;@sleepydumpling HAHA! Have I told you lately that you are awesome? Cause you are 
4;@pressdarling Thank you my dear. I certainly did. Can't wait to see you dudes play on Friday 
4;@gannet_guts Who's talking about cloches? Where? Can I have one? They make me look more pixie-like than normal 
4;@themerchgirlnet Thought you'd like it  Muppets forever!
4;Me with Reagan  http://dailybooth.com/zomb1etron/407924
0;@ExocetAU I have no credit 
0;@jgirl70 Aww octopus shirt! I wish I had gone 
0;@jgirl70 Ah I used to live at Bundamba. All the derby teams are about an hour away from me in opposite directions it seems. 
0;@Brendsies I wish I wasn't at work so I could play 
0;@definatalie I have blog ideas written down everywhere too but I just can't expand on them  Cupcake time?
0;@rumoko Yeahh I guess, I was just so INSIDE this world that it was abrupt to have it just end like that. I want more 
4;Chortles over the fact that High school kids are complaining about exams.  It only gets worse, kids! 
4;I have the body of a god! http://twitpic.com/67zjg 
0;abominating of myself 
4;nearly had a hyper ventilation inducing panic attack when i thought my computer was dead and everthing lost, glad i called mom to save it 
0;Ugh, I'm just gonna tool around and be sad all day 
0;sick..sore throat and terrible headache 
0;today is my last day to study.....big exam tomorrow 
0;sunday lunch over, and pavlova gone 
4;How to run Mac OS X on PC (100% compatibility). Weaksauce's guide aka Leopard Soup  http://tinyurl.com/pmjjbs
4;How to run Mac OS X on PC (100% compatibility). Weaksauce's guide aka Leopard Soup  http://leopardsoup.pbworks.com
4;@weaksauce12 thanks for the photos! I hope that snow leo will be released soon 
4;@steveshu no way 
4;@raesmaa And here's our evolution as it relates to tech   http://www.zoliblog.com/2008/05/26/webolution/
4;Accessorize Your Algorithm, Amazon  http://snipurl.com/jb8vr
4;@benkepes Just keep on swapping them till the next one comes with Win7 
4;@Rafe Is that Hooters in Suite?  
4;@olivermarks Oh, you are / were here?     #atlassiansummit
4;@benkepes Upgrading from the Mini?  But don't stop halfway, next is the Adamo 
4;@cwood  hope coffee wasn't there 
0;Atlas  Bar is not about drinks    Support... #atlassiansummit
0;@Espen_Antonsen 24SevenOffice only helps businesses, it's boring for the TC crowd   24SevenFun or 24SevenClips would have gotten in 
0;"Facebook Connect logs me into blogs under the name &quot;Facebook User&quot; even though my FB profiles shows my name correctly "
0;Godaddy checkout / payment process is HELL  
0;Hey Comcast, I don't enjoy losing the Net and restarting the modem 3 times a week.  You used to be reliable 
0;doing my homework 
4;????? Ubuntu - ????? ??? Debian ? IceWM, ???? ????? 
4;@tlcox19 Thank you 
4;listening to some author on Coast to Coast AM talk about a spiritual experience with an african native that sounds a lot like Obatalah. 
0;@moerukun Yay boobs! But since i sweated my balls off i can no longer sing in a rich baritone voice 
0;Packing. 
0;I work in a dry county. No beer after work for me 
4;@philly_girl Don't worry. I myself also wanting to take leave today but saving it for December holiday. 
4;@Therapeutic_C Good luck with that! 
4;@acidicice Are you feeling better today? Morning 
4;@acidicice Wow! Now that is the boss's strategy for you and other workers not to complain about work stress 
0;@ExMi So sorry to hear you did not find your dog yet 
0;@AngelsMind Sounds yummy. Enjoy a bite for me, only have crackers today 
0;My netbook just died, left the charger at home. I can't explain how much this sucks right now. 
4;@ivospigel how to make him tweet? 
4;@nmaljkovic welcome to twitter land 
4;No more sending SMS messages, Zokem has automated lifestreaming 
4;learning J2EE once again 
4;Back home , bought some spaghetti ingridients , I'll cook tommorow a dinner for two 
4;@jakub_zalas and btw does that prohibit me from Retwitting  ?
4;@l3l0 thanks for help  i sam the new-users and the faq , they are not what i aim for (mysql-user-authorization) but it's goin well today
4;@jakub_zalas lazy sathurday followed by lazy sunday , I envy you 
4;My anxious thoughts on Google Wave  http://bit.ly/18CRD6
4;It's raining cats and dogs in Gda?sk today , looks nice 'though through a window 
4;had a nice lunch at work @GOYELLO ... barrel of laughs 
4;@BrookeOHC we have faith in you!!  
4;i'm so freaking happy that i get to go home soon! I can't wait, I'm going to hang out with friends and with Mike...i hope. 
4;I have to go to French...ugh...not now please?! Just let me do nothing. 
