Id;Tweet
2051;@loveloveloveXO ahh,that sucks  i'm good, ready for a boring weekend though!
2052;@Angiex33 oh that sucks  i think ours might have passed already! I came over there at Christmas last year.have u been 2 england before?
2053;damn... all the tickets for bgt live tour are sold out 
2054;ok, so the cd player is kinda broken... in the car  there goes my tunes whilst you drive  that was sposed to be my car this summer !
2055;nope, it's all changed. new lessons and shiz. i have a lot of double historys  but many frees before lunch. fingers crossed they're same!
2056;"@laurakconnolly we've had such a week dude. it's sad that it;s come to an end though "
2057;"@CamillaKelly the one about the boy.... what spermination wear???? i don;t get it "
2058;nooooooooooo dad smashed my taylor swift cd  too bad. he'll have to order it again from the US
2059;oh man! i hit 300 without knowing 
2060;majorly angry right now 
2061;back from bristol... feel sorry for everyone else on the coach that brokedown 
2062;it's official... my phone has been sent away  hopefully it'll be back in a week
2063;http://twitpic.com/66nbd - Ready for our 3D Jonas Brothers Experience. Real Brothers, not included 
2064;i'm annoyed that the veronica's are now famous in the uk, and i knew them last summer 
2065;Yessssss for Diversity!!!!! Sad that Aiden didn't make top 3  what the HELL was with Susan Boyle lifting up her skirt at the end????
2066;i do NOT want to go back and work now 
2067;keep getting distracted. the weather outside is great, yet i'm stuck revising for 5 exams which are spread over a whole month 
2068;@CamillaKelly @laurakconnolly  she's put some photos on kesmoodle, just not ours  haha
2069;can't kick a soccerball for shit, but im good at getting in the way 
2070;it hasnt hit home iv left opefully soon it wil coz it time to move on  x
2071;In thee sun 
2072;Off to school for an hour  then home again
2073;watching rolemodles. 
2074;@andyclemmensen im suree she would hahah :S if she is the kind of chick you like lol 
2075;@jezzy14 yeaah im ok  what ya up to?
2076;@ohheysarah yeaah haha seriously i saw him i was like dayym at his body and awwwwwwh when he was a wolf i serro camt wait fot it! 
2077;watching yes man! 
2078;@ohheysarah yeaah ahha  his dad and summit and shit said they couldnt because they want the fans to think there the one for him
2079;@alanjurez06 oi wab but then they came home and everything sttoped haha 
2080;@xstarstrucked no problem! 
2081;@Jezzy14 haha really? its ok here. i dunno i dont really think its as good as its made out to be. but we hardly ever get good bands here 
2082;i feel soo scikkk  and have a big assignment to do
2083;i want the sims 3 
2084;wish i was thereeee   
2085;@Jezzy14 yeahlol or when they do they dont come to myside. ivebeen waiting for jb forages andthere comen in dec but im gunna be inamerica 
2086;wtf wtf wtf wtf why her  i mean serro anyone but her  
2087;I'm pretending I'm my sister, and talking to her boyfriend on MSN. 
2088;Anyone else want a postcard from moi? 
2089;On way to PDSA. 
2090;Getting sushi with @nicurnmama 
2091;is off to brum today 
2092;changed my mind, loving diversity 
2093;dreading the weekend 
2094;dont want to do doe 
2095;cba with duke of edinburgh tonight... 
2096;Off to Maple! 
2097;Zoe wants to go out 
2098;I'm so full because I just had my dinner 
2099;Have 2 Go Back 2 Skl 2moro 
2100;I ate a whole packet of Natural Confectionary Co soft jellies, and am feeling slightly guilty, but not sick at all 
2101;that's the end of my angry tweets for tha day 
2102;I had exactly what I wanted for dinner. now I fell really sick.  but it was good
2103;justgot a nedle 
2104;ben told me he had chicken in his salad and to try it but it was prawns  I don't like seafood 
2105;@lewisusher I hell want one but I have to finish my hiptop plan 
2106;my cat is sitting at my door scratching to get out but I cbf getting up to let her out im to warm but I guess ill have to 
2107;Back to the world of electricity, thank god  if u couldn't tell..camp was as much fun as a dead walking fish =/
2108;Has lost 1.7kg in 4 days.... YEAH... Only like a million to go but one day at a time  Feelin on top of the world!
2109;is still looking for a job 
2110;Is in have work bright and early 2mra 
2111;is dying.....the air conditioning in office has broken 
2112;is sick of this cold weather. i feel like lying out in the sun. I hate being pale 
2113;"Great dinner at Rocca last night for Kate &amp; Mike's rehearsal! Too much prosecco though "
2114;"Woo, @jamescorkhill &amp; I have been together for 2 years today "
2115;"@msonline_uk ram is pretty cheap &amp; easy to upgrade nowadays "
2116;@thomasfletcher it's fine thanks. We're still improving stuff, and it has some users so that's cool. Steady hits 
2117;@hayles  oh poor hon, I'm so sorry!! They must be idjits to be letting you go
2118;Dear james's ex-boss: Please pay him already as we are too poor to celebrate our anniversary properly, takeaway is cancelled, bah. 
2119;SO exhausted! Still need to wash before bed. Coffee is required to fuel such an endeavour, I feel! Then zonk time, with no homily on bed 
2120;Stomach ache today, stupid dodgy tum 
2121;"Oh poo. The new byline logo is shockingly bad, prettiness is gone from the app, and I can't even log in. Deleting &amp; reinstalling now. "
2122;@mooseius we are the queens of one word tweets today! My day is dragging along 
2123;Morning all! V happy today after seein #girlsaloud last night, man u crowned champions and winning on my horse! 
2124;http://www.mediafire.com/?kzvnmnwzgdm - NEW ATL 
2125;Going to see 17 again. Again, with Nikki   mmmmm Zefron
2126;@nikkiZOID you don't already find me appetising?? 
2127;@caitlinaudrey I can't get off work  plus I really don't see the point in driving 2.5hrs to say hi for 0.02345 seconds.
2128;@nikkiZOID  I wont see you for a while then.. Cos all next weekend I'll be in Newy
2129;miss you 
2130;headin to the gyno. my mom keeps making fun of my shorts 
2131;Miss you already 
2132;It's my birthday and I'll laugh if I want to 
2133;Missed out on casino with the girls 2night cos this stupid poorly throat! 
2134;food time 
2135;i found my pen.. now i can do my health homework  this ad is soo good, the kids are moving their eyebrows to the music :O its cadbury
2136;my ear hurts really bad 
2137;@bradiewebbstack i know.. it used to be so good  but apparently its ending aftre the next season because there is no stroy line 
2138;i still have a headache, its been a week 
2139;no more i love yous 
2140;doesnt feel well 
2141;still hatin me job.. still working all weekend... still not goin to new york 
2142;wishing I got to hang out with kellen last night 
2143;Dealing with the headache of the century.. 
2144;"@AmazingPhil you're amazing.  keep up the great vids. love watchin em &lt;3"
2145;"@lilyna Sounds good!  Can't wait to see ur new place.  Ur livin large &amp; in charge &amp; i'm in The Heights...    Email me with details!!"
2146;@dailypep I'm sure I will cry at the most unopportunte (spelling?) moment!!  
2147;@whatiwore Congratulations lady!!!  You deserve it and Weardrobe is awesome!!  
2148;"@betty477 Nevermind..I'm an idiot.  Just ready ur twitter.  Guess it was tonite &amp; it's late..I should sleep.  c u soon!  "
2149;so now I get to read my chapters that I tried so hard not to read yesterday. my day is going to be fun 
2150;is feeling a lot happier, best revision session yet in the garden in the sun 
2151;@AliCampbellSKI I have 2 tomorrow, English paper 1 and Geography, then 3 more this week after that, good luck with the history 
2152;revising cultures poetry, after tomorrow poetry is history  Then later onto urgent and important chemistry revision
2153;@fishcraik Katie, if i talk to my dad about Muse (likely to be tomorrow as hes still not home) can we discuss tomorrow night? 
2154;going to read and wait for a certain fish until lunchtime. Gonna revise after food in the sun, bring on the shorts 
2155;@rebexsti Okie dokie  I might see how this week goes with boredom, i may end up going for a day out anyways lol
2156;@thehoosiersuk Wow exciting times  Its nice to hear how excited you are about it, cannot wait to here what comes out of there  xxx
2157;@eleanorinitmann lol, and yes  Listened to them yesterday, love them today, amazing tunes! 
2158;@fishcraik LOL Very clever smartarse - yeah after tomorrow NO MORE ENGLISH ever again 
2159;off to watch The Apprentice! I'm routing for Kate but I don't mind who wins coz they're both really good 
2160;I am so excited about The Script on Friday now  2 doses of tv featuring them and I'm excited 
2161;@NicolaMandy do you have a picture? lol, ducks are pretty cool 
2162;"I CANNOT BELIEVE MY MUM'S FRIEND DOESN'T KNOW WHO MUSE IS :O &gt;_&lt; Is nice to talk to her bout gigs "
2163;@Mountaineer_3 ooooh, never heard of it though lol Hope it turns out to be nice  Im sure it will be
2164;listening to Paolo Nutini  Liking the new album so far, very relaxing 
2165;This has got to be one of the best days of study leave 
2166;@fishcraik Awwww  Get well soon, you gonna go school tomorrow? xxx
2167;@rawrsomesauce Josh can you msn me as soon as you get this please and as soon as you have access to a computer... 
2168;@NicolaMandy @diahooha I will be this week :/ my dad's making me go 
2169;@fishcraik Yes, its a common thing. Don't you remember? I promised you and Nic i wouldn't stress online  Clearly not kept
2170;if i haven't failed french, then i just did. listening was awful  epic fail
2171;i looking at failure 
2172;i'm going back to bed..... 
2173;i don't get it, how is it possible to feel so lightheaded when all i'm doing is sitting down THIS SUCKS 
2174;going out  I can't do this crap anymore :'(
2175;@fishcraik  Yeah I hope she's ok, not a nice thing to happen
2176;@eleanorinitmann Yes please, but i might fail 2 GCSEs if i do so, i'm afraid i'm gonna have to pass  sorry :p
2177;Good morning @SlowFoodReno, The book is called Healthy Bread in 5 Minutes a Day http://tinyurl.com/qj9rbs comes out in October! 
2178;@Kalofagas Happy Easter!! Thank you for the beautiful endorsement! 
2179;@vindee Thank you! 
2180;@mariscalla Fantastic, we need to plan a dinner! 
2181;@Kalofagas Good morning, have fun in the garden. I spent the whole weekend there. 
2182;@steamykitchen Thanks Jaden! Just the pep talk I need to keep going on into the weee hours! 
2183;@theWynk Homemade butter with your bread? Fantastic idea! 
2184;Thank you for the #FF!  @BigBlackDogs @Whisk_food_blog @crispywaffle @foodphotoblog @foodluvin @afuqua @chezus1 @wildyeast
2185;god! am i the only 1 that knows how to work twitter? ahha its probs coz ive had it for ages haha --- new moon trailer out tomorrow! wooo 
2186;loves katey price 
2187;dosent know many people with twitter 
2188;@drellbee when are we going lens shopping? I want a macro now - i will research 
2189;is being productive... 
2190;@koriannespeaks awww. I have my brothers mic tonight, so I can talk. But he is coming home tomorrow, so I can't use it. 
2191;@ninjajordyn Negative reviews are always sad to write 
2192;At the book signing, I was the only person there who didn't work at the store  , I kind of felt bad for the authors.
2193;@khyrinthia Yep, but I will probably have to wait to get it. No Money 
2194;@ninjajordyn I am still very behind on #lolsi 
2195;Will Grayson, Will Grayson is being published by Penguin...  ... has to wait for it to come out...
2196;@ylin0621 The teen section here is lame too... 
2197;Is home now. Time to read? Nobody is one Skype... 
2198;@sarahhazelton Told you it was awesome 
2199;@SnarkyWench I choose quotes for covers, and I'd say what you'd write in the last para of a review is where the quotable quotes are 
2200;Little on edge, looking forward to a week of cleansing and working in the studio 9-5... now I nap. @Jevir so sorry about Venice  tomorrow
